vVirusNameCorrected,hHostNameFinal,reservoir.status,spillover.capacity,animal.severity,trans.route,lower.mort,upper.mort,inf.period,symptoms,human.trans,recombination,notes,WildDomInReference,DetectionMethod,hOrder,hFamily,hGenus,hSpecies,vOrder,vFamily,vSubfamily,vGenus,vGenomeAveLength,vCytoReplicTF,vSegmentedTF,vSSoDS,vDNAoRNA,vEnvelope,References_traits,References_detection..Olival.et.al..2017.,avg.mort,AdultBodyMass_g,LitterSize,MaxLongevity_m,GestationLen_d,hAllZACites,hDiseaseZACites,phylo.dist.humans.species,zoonoses,TotVirus,max_breadth,max_hum_dist,Genome.comp,IsZoonotic.stringent,trans.stat
Rabies_virus,Eptesicus_brasiliensis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,brasiliensis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Paez et al. 2003,100,9.2,1.46,405,205.8875,89,22,0.932602999,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Eptesicus_diminutus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,diminutus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Sodre et al. 2010; Favoretto et al. 2002,100,5.99,1.68,259.3125,104.001875,11,2,0.952622807,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Canis_simensis,2,0,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CARNIVORA,CANIDAE,Canis,simensis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Stuchin et al. 2018,Sillero-Zubiri et al. 1996,100,14361.86,4,230.25,63.61,69,16,0.742569,1,4,1.242264944,1.088687853,ssRNA(-),1,secondary_only
Rabies_virus,Molossus_rufus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,MOLOSSIDAE,Molossus,rufus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Kobayashi et al. 2005,100,13.7,0.99,67.1999,107.97,31,12,0.748778072,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Nyctinomops_laticaudatus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,MOLOSSIDAE,Nyctinomops,laticaudatus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Cunha et al. 2010,100,13.12,0.99,60,91.2501,26,7,0.774297173,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Ichneumia_albicauda,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,HERPESTIDAE,Ichneumia,albicauda,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kaplan 1969; https://www.cdc.gov/rabies/exposure/animals/wildlife_reservoirs.html,Lembo et al. 2008,100,3628.4,2.35,144,77,34,5,0.668909762,2,2,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Macrotus_californicus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,PHYLLOSTOMIDAE,Macrotus,californicus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Constantine 1979,100,11.83,1,124.8,250.29,50,7,0.771365367,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Vulpes_vulpes,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,CANIDAE,Vulpes,vulpes,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,https://www.who-rabies-bulletin.org/site-page/epidemiology-rabies,Nadin-Davies et al. 1994,100,4820.36,4.59,180,52.5,4433,1477,0.773730607,2,3,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Myotis_evotis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Myotis,evotis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Blanton et al. 2008,100,6.91,0.98,264,60,87,7,0.873705657,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Felis_nigripes,2,0,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,FELIDAE,Felis,nigripes,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Stuchin et al. 2018,van Zyl et al. 2009,100,1362.77,1.78,144,67.5,50,7,0.670308326,1,1,1.242264944,1.088687853,ssRNA(-),1,secondary_only
Rabies_virus,Lycaon_pictus,2,0,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,CANIDAE,Lycaon,pictus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Gascoyne et al. 1993,Lembo et al. 2008,100,21999.99,8.1,132,71.18,440,78,0.775388696,1,2,1.242264944,1.088687853,ssRNA(-),1,secondary_only
Rabies_virus,Mephitis_mephitis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,MEPHITIDAE,Mephitis,mephitis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,https://www.cdc.gov/rabies/exposure/animals/wildlife_reservoirs.html,Nadin-Davies et al. 1994,100,2399.99,5.7,155,63.29,538,246,0.77769889,1,2,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Eumops_auripendulus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,MOLOSSIDAE,Eumops,auripendulus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Kobayashi et al. 2005,100,28.49,0.98,144,85,22,5,0.756163794,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Phyllostomus_hastatus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,hastatus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,De Yosti et al. 1970,100,91.44,0.99,120,123.39,148,31,0.755225301,1,2,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Eumops_patagonicus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,MOLOSSIDAE,Eumops,patagonicus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Cisterna et al. 2005,100,38.55,1.003,144,85,8,2,0.756163794,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Eptesicus_furinalis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,furinalis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Kobayashi et al. 2005,100,7.7,1.86,320.25,92.54,35,13,0.948872391,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Nycticeius_humeralis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Nycticeius,humeralis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Blanton et al. 2008,100,9.12,1.94,60,91.2501,146,16,1.003752261,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Felis_catus,1,1,4,saliva,100,100,1,encephalitis,1,low,,domestic,PCR,CARNIVORA,FELIDAE,Felis,catus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,"Eng and Fishbein 1990. Epidemiological factors, clinical findings, and vaccination status of rabies in cats and dogs in the United States in 1998. http://europepmc.org/abstract/MED/2384321",Nadin-Davies et al. 1994,100,2884.8,2.685,408,62.99,2495,1016,0.669864973,4,14,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Pseudalopex_vetulus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CARNIVORA,CANIDAE,Pseudalopex,vetulus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,https://www.who-rabies-bulletin.org/site-page/epidemiology-rabies,Silva et al. 2009,100,4233.47,3,164.4,60.8334,9,4,0.782636134,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Myotis_californicus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Myotis,californicus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Blanton et al. 2008,100,4.39,0.99,180,61.95,94,11,0.890586324,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Myotis_septentrionalis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Myotis,septentrionalis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Blanton et al. 2008,100,8.63,1.039,234.37,61.95,156,14,0.884714042,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Diphylla_ecaudata,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,PHYLLOSTOMIDAE,Diphylla,ecaudata,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Castilho et al. 2010,100,28.11,0.99,95.9999,243.334,51,8,0.811722451,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Vulpes_corsac,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,CANIDAE,Vulpes,corsac,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,https://www.who-rabies-bulletin.org/site-page/epidemiology-rabies,Kuzmin et al. 2004,100,2615.33,5.62,156,54.99,70,22,0.773730607,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Corynorhinus_townsendii,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,VESPERTILIONIDAE,Corynorhinus,townsendii,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Strieker et al. 2010,100,10.3,0.99,254,67.49,73,4,0.789302369,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Nyctalus_noctula,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,noctula,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Selimov et al. 1991,100,28.48,1.33,144,72.24,613,73,0.975536632,3,4,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Canis_lupus,2,0,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,CANIDAE,Canis,lupus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Stuchin et al. 2018,Kuzmin et al. 2004,100,31756.51,4.98,354,63.5,3742,345,0.772510859,1,3,1.242264944,1.088687853,ssRNA(-),1,secondary_only
Rabies_virus,Cynictis_penicillata,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,HERPESTIDAE,Cynictis,penicillata,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kaplan 1969; https://www.cdc.gov/rabies/exposure/animals/wildlife_reservoirs.html,Cissi et al. 1985,100,694.41,2.15,182.4,56.83,77,22,0.650054849,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Cynomops_abrasus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,MOLOSSIDAE,Cynomops,abrasus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Kobayashi et al. 2010 Note that this species is referred to as Molossus abrasus in this text.,100,35.39,0.98,60,106.86,6,1,0.785838562,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Canis_mesomelas,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CARNIVORA,CANIDAE,Canis,mesomelas,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,https://www.who-rabies-bulletin.org/site-page/epidemiology-rabies,Zulu et al. 2009,100,8247.3,3.89,168,62.5,200,39,0.734000037,1,3,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Lasiurus_xanthinus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Lasiurus,xanthinus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Blanton et al. 2008,100,16.886,2.574,25.2,79.203,19,2,1.087957117,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Tragelaphus_strepsiceros,2,0,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CETARTIODACTYLA,BOVIDAE,Tragelaphus,strepsiceros,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Stuchin et al. 2018,Mansfield et al. 2006,100,206056.41,1,276,220.94,247,82,0.692616318,1,4,1.242264944,1.088687853,ssRNA(-),1,secondary_only
Rabies_virus,Myotis_chiloensis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Myotis,chiloensis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,de Mattos et al. 2000,100,8.41,0.98,234.37,61.95,24,5,0.896722037,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Otocyon_megalotis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,CANIDAE,Otocyon,megalotis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,https://www.who-rabies-bulletin.org/site-page/epidemiology-rabies,Lembo et al. 2008,100,4098.12,4,165.6,67.54,83,13,0.791712982,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Platyrrhinus_lineatus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,lineatus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,[414],100,24.34,0.99,122.4,107.97,31,3,0.748762569,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Carollia_perspicillata,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,perspicillata,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Tomaz et al. 2007,100,19.23,1,148.8,114.6,306,61,0.753167357,1,2,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Marmota_monax,2,0,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,RODENTIA,SCIURIDAE,Marmota,monax,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Stuchin et al. 2018,Wang et al. 2009,100,3880.93,4.1,120,31.5,474,143,0.806311166,1,3,1.242264944,1.088687853,ssRNA(-),1,secondary_only
Rabies_virus,Herpestes_sanguineus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,HERPESTIDAE,Herpestes,sanguineus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kaplan 1969; https://www.cdc.gov/rabies/exposure/animals/wildlife_reservoirs.html,van Zyl et al. 2010,100,543.83,2.5,72,61.27,31,5,0.674855034,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Lasiurus_blossevillii,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Lasiurus,blossevillii,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Streiker et al. 2010,100,16.886,2.574,25.2,79.203,19,3,1.074089176,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Felis_silvestris,2,0,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,FELIDAE,Felis,silvestris,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Stuchin et al. 2018,Lembo et al. 2008,100,4573.08,3.59,336,65.49,650,76,0.67075168,1,7,1.242264944,1.088687853,ssRNA(-),1,secondary_only
Rabies_virus,Lasiurus_cinereus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Lasiurus,cinereus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Blanton et al. 2008,100,27.06,1.96,25.2,57.18,306,31,1.088687853,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Leptonycteris_nivalis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,PHYLLOSTOMIDAE,Leptonycteris,nivalis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Constantine 1979,100,24.26,1,120,121.66,50,12,0.767684819,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Histiotus_montanus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,VESPERTILIONIDAE,Histiotus,montanus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Cisterna et al. 2005,100,15.94,1.5,144,52.14,20,5,0.789302369,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Nyctereutes_procyonoides,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,CANIDAE,Nyctereutes,procyonoides,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kaplan 1969; https://www.cdc.gov/rabies/exposure/animals/wildlife_reservoirs.html,Kuzmin et al. 2004,100,4214.99,6.36,168,61.84,599,174,0.757224401,3,3,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Eptesicus_fuscus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,fuscus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Blanton et al. 2008,100,17.49,1.85,240,52.14,908,116,0.916712614,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Myotis_velifer,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Myotis,velifer,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Blanton et al. 2008,100,9.82,0.99,135.96,63.77,113,19,0.878634087,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Eumops_glaucinus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,MOLOSSIDAE,Eumops,glaucinus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Cunha et al. 2006,100,36.2,1.04,144,85,37,2,0.7592735,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Myotis_yumanensis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Myotis,yumanensis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Blanton et al. 2008,100,5.15,0.99,105.96,61.95,87,11,0.888437488,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Canis_adustus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CARNIVORA,CANIDAE,Canis,adustus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,https://www.who-rabies-bulletin.org/site-page/epidemiology-rabies,Sebeta et al. 2003,100,10392.49,4.5,137,65,72,26,0.794853644,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Crocuta_crocuta,2,0,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,HYAENIDAE,Crocuta,crocuta,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Sabeta et al. 2018,Lembo et al. 2008,100,63369.98,1.91,493.2,112.33,803,64,0.647616068,1,4,1.242264944,1.088687853,ssRNA(-),1,secondary_only
Rabies_virus,Molossus_molossus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,MOLOSSIDAE,Molossus,molossus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Kobayashi et al. 2007; Paez et al. 2003,100,13.7,0.99,67.1999,107.97,185,46,0.753197101,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Lasiurus_intermedius,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,VESPERTILIONIDAE,Lasiurus,intermedius,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Nadin-Davis et al. 2001,100,22.96,2.97,25.2,79.203,36,3,1.074089176,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Rangifer_tarandus,2,0,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CETARTIODACTYLA,CERVIDAE,Rangifer,tarandus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Stuchin et al. 2018,Kuzmin et al. 2004,100,109088.5,2,242.4,222.5,3545,561,0.748148548,2,6,1.242264944,1.088687853,ssRNA(-),1,secondary_only
Rabies_virus,Eumops_perotis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,MOLOSSIDAE,Eumops,perotis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Castilho et al. 2008,100,50.97,0.99,144,85,57,8,0.753054088,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Mellivora_capensis,2,0,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CARNIVORA,MUSTELIDAE,Mellivora,capensis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Stuchin et al. 2018,Bingham et al. 2001,100,8999.99,2.35,318,181.46,102,9,0.691050832,1,1,1.242264944,1.088687853,ssRNA(-),1,secondary_only
Rabies_virus,Tadarida_brasiliensis,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,MOLOSSIDAE,Tadarida,brasiliensis,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Blanton et al. 2008,100,12.61,1.11,180,89.99,437,79,0.709112883,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Myotis_lucifugus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CHIROPTERA,VESPERTILIONIDAE,Myotis,lucifugus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Blanton et al. 2008,100,7.8,1,408,59.79,853,75,0.877793147,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Procyon_lotor,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,PROCYONIDAE,Procyon,lotor,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kaplan 1969; https://www.cdc.gov/rabies/exposure/animals/wildlife_reservoirs.html,Nadin-Davies et al. 1994,100,6373.72,3.06,252,65,1699,655,0.753360524,4,5,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Pteropus_poliocephalus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,Isolation,CHIROPTERA,PTEROPODIDAE,Pteropus,poliocephalus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kuzmin et al. 2011,Pal et al. 1980,100,702.78,1,180,187.72,184,26,0.652159956,4,5,1.242264944,1.088687853,ssRNA(-),1,direct_host
Rabies_virus,Panthera_pardus,2,0,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,FELIDAE,Panthera,pardus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,Kaplan 1969,Lembo et al. 2008,100,52399.99,2.14,276,96.74,1067,138,0.712128091,1,2,1.242264944,1.088687853,ssRNA(-),1,secondary_only
Rabies_virus,Alopex_lagopus,1,1,4,saliva,100,100,1,encephalitis,1,low,,wild,PCR,CARNIVORA,CANIDAE,Alopex,lagopus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11932,TRUE,FALSE,SS,RNA,enveloped,https://www.who-rabies-bulletin.org/site-page/epidemiology-rabies,Kuzmin et al. 2004,100,3584.37,7.65,180,52.99,1157,215,0.747947827,1,1,1.242264944,1.088687853,ssRNA(-),1,direct_host
